"OID","Country or Area","Year","Description","Magnitude","Value"
"67293E..ZF...","LIBYA","1990","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","1135300000"
"67293I..ZF...","LIBYA","1990","CHANGES IN INVENTORIES","LIBYAN DINARS","388400000"
"67293E..ZF...","LIBYA","1989","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","1156800000"
"67293I..ZF...","LIBYA","1989","CHANGES IN INVENTORIES","LIBYAN DINARS","128300000"
"67293E..ZF...","LIBYA","1988","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","1049800000"
"67293I..ZF...","LIBYA","1988","CHANGES IN INVENTORIES","LIBYAN DINARS","218100000"
"67293E..ZF...","LIBYA","1987","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","949900000"
"67293I..ZF...","LIBYA","1987","CHANGES IN INVENTORIES","LIBYAN DINARS","126300000"
"67293E..ZF...","LIBYA","1986","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","1375900000"
"67293I..ZF...","LIBYA","1986","CHANGES IN INVENTORIES","LIBYAN DINARS","128800000"
"67293E..ZF...","LIBYA","1985","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","1558100000"
"67293I..ZF...","LIBYA","1985","CHANGES IN INVENTORIES","LIBYAN DINARS","30000000"
"67293E..ZF...","LIBYA","1984","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","2127700000"
"67293I..ZF...","LIBYA","1984","CHANGES IN INVENTORIES","LIBYAN DINARS","75400000"
"67293E..ZF...","LIBYA","1983","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","2524300000"
"67293I..ZF...","LIBYA","1983","CHANGES IN INVENTORIES","LIBYAN DINARS","75900000"
"67293E..ZF...","LIBYA","1982","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","2771500000"
"67293I..ZF...","LIBYA","1982","CHANGES IN INVENTORIES","LIBYAN DINARS","52500000"
"67293E..ZF...","LIBYA","1981","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","2660300000"
"67293I..ZF...","LIBYA","1981","CHANGES IN INVENTORIES","LIBYAN DINARS","234500000"
"67293E..ZF...","LIBYA","1980","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","2756800000"
"67293I..ZF...","LIBYA","1980","CHANGES IN INVENTORIES","LIBYAN DINARS","101400000"
"67293E..ZF...","LIBYA","1979","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","1855000000"
"67293I..ZF...","LIBYA","1979","CHANGES IN INVENTORIES","LIBYAN DINARS","110000000"
"67293E..ZF...","LIBYA","1978","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","1532000000"
"67293I..ZF...","LIBYA","1978","CHANGES IN INVENTORIES","LIBYAN DINARS","20000000"
"67293E..ZF...","LIBYA","1977","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","1383000000"
"67293I..ZF...","LIBYA","1977","CHANGES IN INVENTORIES","LIBYAN DINARS","58000000"
"67293E..ZF...","LIBYA","1976","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","1226000000"
"67293I..ZF...","LIBYA","1976","CHANGES IN INVENTORIES","LIBYAN DINARS","-50000000"
"67293E..ZF...","LIBYA","1975","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","1055000000"
"67293I..ZF...","LIBYA","1975","CHANGES IN INVENTORIES","LIBYAN DINARS","100000000"
"67293E..ZF...","LIBYA","1974","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","979000000"
"67293I..ZF...","LIBYA","1974","CHANGES IN INVENTORIES","LIBYAN DINARS","50000000"
"67293E..ZF...","LIBYA","1973","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","636000000"
"67293I..ZF...","LIBYA","1973","CHANGES IN INVENTORIES","LIBYAN DINARS","28000000"
"67293E..ZF...","LIBYA","1972","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","437000000"
"67293I..ZF...","LIBYA","1972","CHANGES IN INVENTORIES","LIBYAN DINARS","14000000"
"67293E..ZF...","LIBYA","1971","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","288000000"
"67293I..ZF...","LIBYA","1971","CHANGES IN INVENTORIES","LIBYAN DINARS","13000000"
"67293E..ZF...","LIBYA","1970","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","243000000"
"67293I..ZF...","LIBYA","1970","CHANGES IN INVENTORIES","LIBYAN DINARS","4000000"
"67293E..ZF...","LIBYA","1969","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","315000000"
"67293I..ZF...","LIBYA","1969","CHANGES IN INVENTORIES","LIBYAN DINARS","8000000"
"67293E..ZF...","LIBYA","1968","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","290000000"
"67293I..ZF...","LIBYA","1968","CHANGES IN INVENTORIES","LIBYAN DINARS","6000000"
"67293E..ZF...","LIBYA","1967","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","210000000"
"67293I..ZF...","LIBYA","1967","CHANGES IN INVENTORIES","LIBYAN DINARS","8000000"
"67293E..ZF...","LIBYA","1966","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","191000000"
"67293I..ZF...","LIBYA","1966","CHANGES IN INVENTORIES","LIBYAN DINARS","4000000"
"67293E..ZF...","LIBYA","1965","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","147000000"
"67293I..ZF...","LIBYA","1965","CHANGES IN INVENTORIES","LIBYAN DINARS","5000000"
"67293E..ZF...","LIBYA","1964","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","108000000"
"67293I..ZF...","LIBYA","1964","CHANGES IN INVENTORIES","LIBYAN DINARS","2000000"
"67293E..ZF...","LIBYA","1963","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","74000000"
"67293I..ZF...","LIBYA","1963","CHANGES IN INVENTORIES","LIBYAN DINARS","2000000"
"67293E..ZF...","LIBYA","1962","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","58000000"
"67293I..ZF...","LIBYA","1962","CHANGES IN INVENTORIES","LIBYAN DINARS","1000000"
"67293E..ZF...","LIBYA","1961","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","52000000"
"67293E..ZF...","LIBYA","1960","GROSS FIXED CAPITAL FORMATION","LIBYAN DINARS","53000000"
"94693E..ZF...","LITHUANIA","2009","GROSS FIXED CAPITAL FORMATION","LITAI","15596700000"
"94693I..ZF...","LITHUANIA","2009","CHANGES IN INVENTORIES","LITAI","-4356950000"
"94693E..ZF...","LITHUANIA","2008","GROSS FIXED CAPITAL FORMATION","LITAI","27984000000"
"94693I..ZF...","LITHUANIA","2008","CHANGES IN INVENTORIES","LITAI","2051960000"
"94693E..ZF...","LITHUANIA","2007","GROSS FIXED CAPITAL FORMATION","LITAI","27918800000"
"94693I..ZF...","LITHUANIA","2007","CHANGES IN INVENTORIES","LITAI","2496050000"
"94693E..ZF...","LITHUANIA","2006","GROSS FIXED CAPITAL FORMATION","LITAI","20840800000"
"94693I..ZF...","LITHUANIA","2006","CHANGES IN INVENTORIES","LITAI","962820000"
"94693E..ZF...","LITHUANIA","2005","GROSS FIXED CAPITAL FORMATION","LITAI","16405100000"
"94693I..ZF...","LITHUANIA","2005","CHANGES IN INVENTORIES","LITAI","823230000"
"94693E..ZF...","LITHUANIA","2004","GROSS FIXED CAPITAL FORMATION","LITAI","13971600000"
"94693I..ZF...","LITHUANIA","2004","CHANGES IN INVENTORIES","LITAI","262520000"
"94693E..ZF...","LITHUANIA","2003","GROSS FIXED CAPITAL FORMATION","LITAI","12009400000"
"94693I..ZF...","LITHUANIA","2003","CHANGES IN INVENTORIES","LITAI","451950000"
"94693E..ZF...","LITHUANIA","2002","GROSS FIXED CAPITAL FORMATION","LITAI","10564000000"
"94693I..ZF...","LITHUANIA","2002","CHANGES IN INVENTORIES","LITAI","210510000"
"94693E..ZF...","LITHUANIA","2001","GROSS FIXED CAPITAL FORMATION","LITAI","9814310000"
"94693I..ZF...","LITHUANIA","2001","CHANGES IN INVENTORIES","LITAI","-434710000"
"94693E..ZF...","LITHUANIA","2000","GROSS FIXED CAPITAL FORMATION","LITAI","8576790000"
"94693I..ZF...","LITHUANIA","2000","CHANGES IN INVENTORIES","LITAI","62560000"
"94693E..ZF...","LITHUANIA","1999","GROSS FIXED CAPITAL FORMATION","LITAI","9614240000"
"94693I..ZF...","LITHUANIA","1999","CHANGES IN INVENTORIES","LITAI","220820000"
"94693E..ZF...","LITHUANIA","1998","GROSS FIXED CAPITAL FORMATION","LITAI","10723100000"
"94693I..ZF...","LITHUANIA","1998","CHANGES IN INVENTORIES","LITAI","687250000"
"94693E..ZF...","LITHUANIA","1997","GROSS FIXED CAPITAL FORMATION","LITAI","9048950000"
"94693I..ZF...","LITHUANIA","1997","CHANGES IN INVENTORIES","LITAI","1164330000"
"94693E..ZF...","LITHUANIA","1996","GROSS FIXED CAPITAL FORMATION","LITAI","6901590000"
"94693I..ZF...","LITHUANIA","1996","CHANGES IN INVENTORIES","LITAI","158750000"
"94693E..ZF...","LITHUANIA","1995","GROSS FIXED CAPITAL FORMATION","LITAI","5459660000"
"94693I..ZF...","LITHUANIA","1995","CHANGES IN INVENTORIES","LITAI","634330000"
"13793E..ZW...","LUXEMBOURG","2009","GROSS FIXED CAP.FORMATION (IN EUROS)","NATL CURRENCY","6562000000"
"13793I..ZW...","LUXEMBOURG","2009","CHANGES IN INVENTORIES (IN EUROS)","NATL CURRENCY","-510400000"
"13793E..ZW...","LUXEMBOURG","2008","GROSS FIXED CAP.FORMATION (IN EUROS)","NATL CURRENCY","7602800000"
"13793I..ZW...","LUXEMBOURG","2008","CHANGES IN INVENTORIES (IN EUROS)","NATL CURRENCY","264100000"
"13793E..ZW...","LUXEMBOURG","2007","GROSS FIXED CAP.FORMATION (IN EUROS)","NATL CURRENCY","7464400000"
"13793I..ZW...","LUXEMBOURG","2007","CHANGES IN INVENTORIES (IN EUROS)","NATL CURRENCY","71300000"
"13793E..ZW...","LUXEMBOURG","2006","GROSS FIXED CAP.FORMATION (IN EUROS)","NATL CURRENCY","6526400000"
"13793I..ZW...","LUXEMBOURG","2006","CHANGES IN INVENTORIES (IN EUROS)","NATL CURRENCY","382100000"
"13793E..ZW...","LUXEMBOURG","2005","GROSS FIXED CAP.FORMATION (IN EUROS)","NATL CURRENCY","6211800000"
"13793I..ZW...","LUXEMBOURG","2005","CHANGES IN INVENTORIES (IN EUROS)","NATL CURRENCY","612800000"
"13793E..ZW...","LUXEMBOURG","2004","GROSS FIXED CAP.FORMATION (IN EUROS)","NATL CURRENCY","5904100000"
"13793I..ZW...","LUXEMBOURG","2004","CHANGES IN INVENTORIES (IN EUROS)","NATL CURRENCY","72500000"
"13793E..ZW...","LUXEMBOURG","2003","GROSS FIXED CAP.FORMATION (IN EUROS)","NATL CURRENCY","5739400000"
"13793I..ZW...","LUXEMBOURG","2003","CHANGES IN INVENTORIES (IN EUROS)","NATL CURRENCY","-12400000"
"13793E..ZW...","LUXEMBOURG","2002","GROSS FIXED CAP.FORMATION (IN EUROS)","NATL CURRENCY","5419600000"
"13793I..ZW...","LUXEMBOURG","2002","CHANGES IN INVENTORIES (IN EUROS)","NATL CURRENCY","-134300000"
"13793E..ZW...","LUXEMBOURG","2001","GROSS FIXED CAP.FORMATION (IN EUROS)","NATL CURRENCY","5109700000"
"13793I..ZW...","LUXEMBOURG","2001","CHANGES IN INVENTORIES (IN EUROS)","NATL CURRENCY","404400000"
"13793E..ZW...","LUXEMBOURG","2000","GROSS FIXED CAP.FORMATION (IN EUROS)","NATL CURRENCY","4572800000"
"13793I..ZW...","LUXEMBOURG","2000","CHANGES IN INVENTORIES (IN EUROS)","NATL CURRENCY","521500000"
"13793E..ZW...","LUXEMBOURG","1999","GROSS FIXED CAP.FORMATION (IN EUROS)","NATL CURRENCY","4669800000"
"13793I..ZW...","LUXEMBOURG","1999","CHANGES IN INVENTORIES (IN EUROS)","NATL CURRENCY","91700000"
"13793E..ZF...","LUXEMBOURG","1998","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","153146000000"
"13793I..ZF...","LUXEMBOURG","1998","CHANGES IN INVENTORIES","NATL CURRENCY","10790900000"
"13793E..ZF...","LUXEMBOURG","1997","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","143824000000"
"13793I..ZF...","LUXEMBOURG","1997","CHANGES IN INVENTORIES","NATL CURRENCY","3489400000"
"13793E..ZF...","LUXEMBOURG","1996","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","128285000000"
"13793I..ZF...","LUXEMBOURG","1996","CHANGES IN INVENTORIES","NATL CURRENCY","379195000"
"13793E..ZF...","LUXEMBOURG","1995","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","121201000000"
"13793I..ZF...","LUXEMBOURG","1995","CHANGES IN INVENTORIES","NATL CURRENCY","-1702340000"
"13793E..ZF...","LUXEMBOURG","1994","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","115063000000"
"13793I..ZF...","LUXEMBOURG","1994","CHANGES IN INVENTORIES","NATL CURRENCY","2770950000"
"13793E..ZF...","LUXEMBOURG","1993","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","113378000000"
"13793I..ZF...","LUXEMBOURG","1993","CHANGES IN INVENTORIES","NATL CURRENCY","2497040000"
"13793E..ZF...","LUXEMBOURG","1992","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","92584100000"
"13793I..ZF...","LUXEMBOURG","1992","CHANGES IN INVENTORIES","NATL CURRENCY","11571900000"
"13793E..ZF...","LUXEMBOURG","1991","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","103504000000"
"13793I..ZF...","LUXEMBOURG","1991","CHANGES IN INVENTORIES","NATL CURRENCY","9871980000"
"13793E..ZF...","LUXEMBOURG","1990","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","86884900000"
"13793I..ZF...","LUXEMBOURG","1990","CHANGES IN INVENTORIES","NATL CURRENCY","8999020000"
"13793E..ZF...","LUXEMBOURG","1989","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","79401800000"
"13793I..ZF...","LUXEMBOURG","1989","CHANGES IN INVENTORIES","NATL CURRENCY","6873920000"
"13793E..ZF...","LUXEMBOURG","1988","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","71128100000"
"13793I..ZF...","LUXEMBOURG","1988","CHANGES IN INVENTORIES","NATL CURRENCY","5376100000"
"13793E..ZF...","LUXEMBOURG","1987","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","63582900000"
"13793I..ZF...","LUXEMBOURG","1987","CHANGES IN INVENTORIES","NATL CURRENCY","2875020000"
"13793E..ZF...","LUXEMBOURG","1986","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","53005800000"
"13793I..ZF...","LUXEMBOURG","1986","CHANGES IN INVENTORIES","NATL CURRENCY","3134010000"
"13793E..ZF...","LUXEMBOURG","1985","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","37994900000"
"13793I..ZF...","LUXEMBOURG","1985","CHANGES IN INVENTORIES","NATL CURRENCY","4683870000"
"13793E..ZF...","LUXEMBOURG","1984","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","38819000000"
"13793I..ZF...","LUXEMBOURG","1984","CHANGES IN INVENTORIES","NATL CURRENCY","9060000000"
"13793E..ZF...","LUXEMBOURG","1983","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","37094000000"
"13793I..ZF...","LUXEMBOURG","1983","CHANGES IN INVENTORIES","NATL CURRENCY","5420000000"
"13793E..ZF...","LUXEMBOURG","1982","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","39671000000"
"13793I..ZF...","LUXEMBOURG","1982","CHANGES IN INVENTORIES","NATL CURRENCY","-234000000"
"13793E..ZF...","LUXEMBOURG","1981","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","36019000000"
"13793I..ZF...","LUXEMBOURG","1981","CHANGES IN INVENTORIES","NATL CURRENCY","-1258000000"
"13793E..ZF...","LUXEMBOURG","1980","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","36034000000"
"13793I..ZF...","LUXEMBOURG","1980","CHANGES IN INVENTORIES","NATL CURRENCY","-2516000000"
"13793E..ZF...","LUXEMBOURG","1979","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","29776000000"
"13793I..ZF...","LUXEMBOURG","1979","CHANGES IN INVENTORIES","NATL CURRENCY","-2843000000"
"13793E..ZF...","LUXEMBOURG","1978","GROSS FIXED CAPITAL FORMATION","NATL CURRENCY","26988000000"
